Time,1,2,3,4,5,6,7,8,9,10,11
0.110000,99.992370,-77.958343,0.015259,-10.238804,12.985428,66.117342,-48.142214,-14.053559,-98.741131,-27.878233,-99.961852
0.115000,99.992370,-76.981765,0.015259,-9.140154,80.003052,68.467231,-24.826429,12.527657,-95.078965,24.856947,0.015259
0.120000,99.992370,-75.974670,0.015259,-8.133059,14.999619,70.725566,0.015259,38.254368,-70.695048,70.725566,99.992370
0.125000,99.992370,-74.967575,0.015259,-7.248035,39.993896,72.892348,24.856947,61.295491,-30.869001,96.849012,0.015259
0.130000,99.992370,-73.960479,0.015259,-6.424048,12.008850,74.998093,48.172732,79.972534,15.640497,96.025025,-99.961852
0.135000,99.992370,-72.983902,0.015259,-5.691615,9.994659,77.042802,68.467231,92.973220,58.793011,68.467231,0.015259
0.140000,99.992370,-71.976806,0.015259,-5.020218,98.985275,79.026474,84.428168,99.382010,89.097429,21.805142,99.992370
0.145000,99.992370,-70.969711,0.015259,-4.440375,21.011673,80.888075,95.109483,98.771649,99.992370,-30.869001,0.015259
0.150000,99.992370,-69.962615,0.015259,-3.921569,51.010910,82.719158,99.809262,91.142138,89.097429,-74.967575,-99.961852
0.155000,99.992370,-68.955520,0.015259,-3.463798,82.993820,84.428168,98.222324,77.042802,58.793011,-98.191806,0.015259
0.160000,99.992370,-67.978943,0.015259,-3.067063,60.990311,86.076143,90.470741,57.511254,15.640497,-94.071870,99.992370
0.165000,99.992370,-66.971847,0.015259,-2.700847,29.007401,87.632563,77.042802,33.859770,-30.869001,-63.706416,0.015259
0.170000,99.992370,-65.964752,0.015259,-2.365148,63.004501,89.097429,58.793011,7.858396,-70.695048,-15.609979,-99.961852
0.175000,99.992370,-64.957656,0.015259,-2.090486,51.987488,90.470741,36.820020,-18.722820,-95.078965,36.820020,0.015259
0.180000,99.992370,-63.981079,0.015259,-1.846342,48.996719,91.783017,12.527657,-43.961242,-98.741131,79.026474,99.992370
0.185000,99.992370,-62.973983,0.015259,-1.632715,97.001602,92.973220,-12.497139,-66.086824,-80.857557,99.198901,0.015259
0.190000,99.992370,-61.966888,0.015259,-1.419089,29.007401,94.102388,-36.789502,-83.543145,-45.365072,91.783017,-99.961852
0.195000,99.992370,-60.959792,0.015259,-1.266499,77.012284,95.109483,-58.762493,-95.078965,0.015259,58.793011,0.015259
0.200000,99.992370,-59.983215,0.015259,-1.113909,51.987488,96.025025,-77.012284,-99.870298,45.395590,9.414817,99.992370
0.205000,99.992370,-58.976120,0.015259,-0.961318,76.005188,96.849012,-90.440223,-97.550927,80.888075,-42.557412,0.015259
0.210000,99.992370,-57.969024,0.015259,-0.839246,39.993896,97.581445,-98.191806,-88.334478,98.771649,-82.688640,-99.961852
0.215000,99.992370,-56.961929,0.015259,-0.747692,89.005875,98.222324,-99.778744,-72.861830,95.109483,-99.778744,0.015259
0.220000,99.992370,-55.954833,0.015259,-0.656138,28.000305,98.771649,-95.078965,-52.231632,70.725566,-89.066911,99.992370
0.225000,99.992370,-54.978256,0.015259,-0.564584,34.988937,99.198901,-84.397650,-27.878233,30.899519,-53.543908,0.015259
0.230000,99.992370,-53.971160,0.015259,-0.503548,80.003052,99.565118,-68.436713,-1.541161,-15.609979,-3.097581,-99.961852
0.235000,99.992370,-52.964065,0.015259,-0.442512,90.989548,99.809262,-48.142214,24.856947,-58.762493,48.172732,0.015259
0.240000,99.992370,-51.956970,0.015259,-0.381476,5.996796,99.961852,-24.826429,49.546044,-89.066911,86.076143,99.992370
0.245000,99.992370,-50.980392,0.015259,-0.350958,94.010834,99.992370,0.015259,70.725566,-99.961852,99.992370,0.015259
0.250000,99.992370,-49.973297,0.015259,-0.289921,51.987488,99.961852,24.856947,86.869612,-89.066911,86.076143,-99.961852
0.255000,99.992370,-48.966201,0.015259,-0.259403,8.010986,99.809262,48.172732,96.849012,-58.762493,48.172732,0.015259
0.260000,99.992370,-47.959106,0.015259,-0.228885,18.997482,99.565118,68.467231,99.992370,-15.609979,-3.097581,99.992370
0.265000,99.992370,-46.982528,0.015259,-0.198367,65.995270,99.198901,84.428168,96.025025,30.899519,-53.543908,0.015259
0.270000,99.992370,-45.975433,0.015259,-0.167849,89.005875,98.771649,95.109483,85.252155,70.725566,-89.066911,-99.961852
0.275000,99.992370,-44.968338,0.015259,-0.137331,34.012360,98.222324,99.809262,68.467231,95.109483,-99.778744,0.015259
0.280000,99.992370,-43.961242,0.015259,-0.106813,5.996796,97.581445,98.222324,46.799420,98.771649,-82.688640,99.992370
0.285000,99.992370,-42.984665,0.015259,-0.106813,1.998932,96.849012,90.470741,21.805142,80.888075,-42.557412,0.015259
0.290000,99.992370,-41.977569,0.015259,-0.076295,44.998856,96.025025,77.042802,-4.684520,45.395590,9.414817,-99.961852
0.295000,99.992370,-40.970474,0.015259,-0.076295,5.996796,95.109483,58.793011,-30.869001,0.015259,58.793011,0.015259
0.300000,99.992370,-39.963378,0.015259,-0.076295,22.995346,94.102388,36.820020,-54.886702,-45.365072,91.783017,99.992370
0.305000,99.992370,-38.956283,0.015259,-0.045777,97.001602,92.973220,12.527657,-74.967575,-80.857557,99.198901,0.015259
0.310000,99.992370,-37.979706,0.015259,-0.045777,90.012970,91.783017,-12.497139,-89.768826,-98.741131,79.026474,-99.961852
0.315000,99.992370,-36.972610,0.015259,-0.045777,85.008011,90.470741,-36.789502,-98.191806,-95.078965,36.820020,0.015259
0.320000,99.992370,-35.965515,0.015259,-0.015259,25.986114,89.097429,-58.762493,-99.656672,-70.695048,-15.609979,99.992370
0.325000,99.992370,-34.958419,0.015259,-0.015259,52.994583,87.632563,-77.012284,-94.071870,-30.869001,-63.706416,0.015259
0.330000,99.992370,-33.981842,0.015259,-0.015259,37.003128,86.076143,-90.440223,-81.773098,15.640497,-94.071870,-99.961852
0.335000,99.992370,-32.974746,0.015259,-0.015259,76.005188,84.428168,-98.191806,-63.706416,58.793011,-98.191806,0.015259
0.340000,99.992370,-31.967651,0.015259,-0.015259,51.010910,82.719158,-99.778744,-41.123064,89.097429,-74.967575,99.992370
0.345000,99.992370,-30.960555,0.015259,0.015259,65.995270,80.888075,-95.078965,-15.609979,99.992370,-30.869001,0.015259
0.350000,99.992370,-29.983978,0.015259,0.015259,52.994583,79.026474,-84.397650,10.971237,89.097429,21.805142,-99.961852
0.355000,99.992370,-28.976883,0.015259,0.015259,3.006027,77.042802,-68.436713,36.820020,58.793011,68.467231,0.015259
0.360000,99.992370,-27.969787,0.015259,0.015259,43.015183,74.998093,-48.142214,60.044251,15.640497,96.025025,99.992370
0.365000,99.992370,-26.962692,0.015259,0.015259,93.003738,72.892348,-24.826429,79.026474,-30.869001,96.849012,0.015259
0.370000,99.992370,-25.955596,0.015259,0.015259,93.003738,70.725566,0.015259,92.393378,-70.695048,70.725566,-99.961852
0.375000,99.992370,-24.979019,0.015259,0.015259,72.007324,68.467231,24.856947,99.198901,-95.078965,24.856947,0.015259
0.380000,99.992370,-23.971923,0.015259,0.015259,28.000305,66.117342,48.172732,99.015793,-98.741131,-27.878233,99.992370
0.385000,99.992370,-22.964828,0.015259,0.015259,73.014420,63.736934,68.467231,91.783017,-80.857557,-72.861830,0.015259
0.390000,99.992370,-21.957733,0.015259,0.015259,63.004501,61.295491,84.428168,78.049897,-45.365072,-97.550927,-99.961852
0.395000,99.992370,-20.981155,0.015259,0.015259,34.988937,58.793011,95.109483,58.793011,0.015259,-95.078965,0.015259
0.400000,99.992370,-19.974060,0.015259,0.015259,68.009461,56.198978,99.809262,35.355154,45.395590,-66.086824,99.992370
0.405000,99.992370,-18.966964,0.015259,0.015259,16.006714,53.574426,98.222324,9.414817,80.888075,-18.722820,0.015259
0.410000,99.992370,-17.959869,0.015259,0.015259,43.991760,50.919356,90.470741,-17.166400,98.771649,33.859770,-99.961852
0.415000,99.992370,-16.983291,0.015259,0.015259,87.998779,48.172732,77.042802,-42.557412,95.109483,77.042802,0.015259
0.420000,99.992370,-15.976196,0.015259,0.015259,81.986725,45.395590,58.793011,-64.927138,70.725566,98.771649,99.992370
0.425000,99.992370,-14.969100,0.015259,0.015259,33.005264,42.587930,36.820020,-82.688640,30.899519,92.973220,0.015259
0.430000,99.992370,-13.962005,0.015259,0.015259,21.988251,39.719234,12.527657,-94.590677,-15.609979,61.295491,-99.961852
0.435000,99.992370,-12.954910,0.015259,0.015259,89.005875,36.820020,-12.497139,-99.778744,-58.762493,12.527657,0.015259
0.440000,99.992370,-11.978332,0.015259,0.015259,34.988937,33.859770,-36.789502,-97.886625,-89.066911,-39.688716,99.992370
0.445000,99.992370,-10.971237,0.015259,0.015259,68.009461,30.899519,-58.762493,-89.066911,-99.961852,-80.857557,0.015259
0.450000,99.992370,-9.964141,0.015259,0.015259,94.987411,27.908751,-77.012284,-73.929961,-89.066911,-99.534600,-99.961852
0.455000,99.992370,-8.957046,0.015259,0.015259,57.999542,24.856947,-90.440223,-53.543908,-58.762493,-90.440223,0.015259
0.460000,99.992370,-7.980468,0.015259,0.015259,64.988174,21.805142,-98.191806,-29.373617,-15.609979,-56.168460,99.992370
0.465000,99.992370,-6.973373,0.015259,0.015259,85.008011,18.753338,-99.778744,-3.097581,30.899519,-6.240940,0.015259
0.470000,99.992370,-5.966278,0.015259,0.015259,43.015183,15.640497,-95.078965,23.331044,70.725566,45.395590,-99.961852
0.475000,99.992370,-4.959182,0.015259,0.015259,91.996643,12.527657,-84.397650,48.172732,95.109483,84.428168,0.015259
0.480000,99.992370,-3.982605,0.015259,0.015259,38.986801,9.414817,-68.436713,69.596399,98.771649,99.961852,99.992370
0.485000,99.992370,-2.975509,0.015259,0.015259,81.010147,6.271458,-48.142214,86.076143,80.888075,87.632563,0.015259
0.490000,99.992370,-1.968414,0.015259,0.015259,68.009461,3.128099,-24.826429,96.452277,45.395590,50.919356,-99.961852
0.495000,99.992370,-0.961318,0.015259,0.015259,90.989548,0.015259,0.015259,99.992370,0.015259,0.015259,0.015259
0.500000,99.992370,0.015259,0.015259,0.015259,47.989624,-3.097581,24.856947,96.452277,-45.365072,-50.888838,99.992370
0.505000,99.992370,0.991836,0.015259,0.015259,21.011673,-6.240940,48.172732,86.076143,-80.857557,-87.602045,0.015259
0.510000,99.992370,1.998932,0.015259,0.015259,94.987411,-9.384298,68.467231,69.596399,-98.741131,-99.931334,-99.961852
0.515000,99.992370,3.006027,0.015259,0.015259,91.996643,-12.497139,84.428168,48.172732,-95.078965,-84.397650,0.015259
0.520000,99.992370,4.013123,0.015259,0.015259,13.992523,-15.609979,95.109483,23.331044,-70.695048,-45.365072,99.992370
0.525000,99.992370,4.989700,0.015259,0.015259,87.998779,-18.722820,99.809262,-3.097581,-30.869001,6.271458,0.015259
0.530000,99.992370,5.996796,0.015259,0.015259,64.011597,-21.774624,98.222324,-29.373617,15.640497,56.198978,-99.961852
0.535000,99.992370,7.003891,0.015259,0.015259,43.015183,-24.826429,90.470741,-53.543908,58.793011,90.470741,0.015259
0.540000,99.992370,8.010986,0.015259,0.015259,60.990311,-27.878233,77.042802,-73.929961,89.097429,99.565118,99.992370
0.545000,99.992370,8.987564,0.015259,0.015259,28.000305,-30.869001,58.793011,-89.066911,99.992370,80.888075,0.015259
0.550000,99.992370,9.994659,0.015259,0.015259,77.988861,-33.829252,36.820020,-97.886625,89.097429,39.719234,-99.961852
0.555000,99.992370,11.001755,0.015259,0.015259,30.014496,-36.789502,12.527657,-99.778744,58.793011,-12.497139,0.015259
0.560000,99.992370,12.008850,0.015259,0.015259,43.991760,-39.688716,-12.497139,-94.590677,15.640497,-61.264973,99.992370
0.565000,99.992370,12.985428,0.015259,0.015259,21.988251,-42.557412,-36.789502,-82.688640,-30.869001,-92.942702,0.015259
0.570000,99.992370,13.992523,0.015259,0.015259,17.990387,-45.365072,-58.762493,-64.927138,-70.695048,-98.741131,-99.961852
0.575000,99.992370,14.999619,0.015259,0.015259,26.993210,-48.142214,-77.012284,-42.557412,-95.078965,-77.012284,0.015259
0.580000,99.992370,16.006714,0.015259,0.015259,55.008774,-50.888838,-90.440223,-17.166400,-98.741131,-33.829252,99.992370
0.585000,99.992370,17.013809,0.015259,0.015259,41.000992,-53.543908,-98.191806,9.414817,-80.857557,18.753338,0.015259
0.590000,99.992370,17.990387,0.015259,0.015259,16.006714,-56.168460,-99.778744,35.355154,-45.365072,66.117342,-99.961852
0.595000,99.992370,18.997482,0.015259,0.015259,90.012970,-58.762493,-95.078965,58.793011,0.015259,95.109483,0.015259
0.600000,99.992370,20.004578,0.015259,0.015259,9.994659,-61.264973,-84.397650,78.049897,45.395590,97.581445,99.992370
0.605000,99.992370,21.011673,0.015259,0.015259,12.008850,-63.706416,-68.436713,91.783017,80.888075,72.892348,0.015259
0.610000,99.992370,21.988251,0.015259,0.015259,48.996719,-66.086824,-48.142214,99.015793,98.771649,27.908751,-99.961852
0.615000,99.992370,22.995346,0.015259,0.015259,76.005188,-68.436713,-24.826429,99.198901,95.109483,-24.826429,0.015259
0.620000,99.992370,24.002441,0.015259,0.015259,98.008698,-70.695048,0.015259,92.393378,70.725566,-70.695048,99.992370
0.625000,99.992370,25.009537,0.015259,0.015259,93.003738,-72.861830,24.856947,79.026474,30.899519,-96.818494,0.015259
0.630000,99.992370,25.986114,0.015259,0.015259,68.009461,-74.967575,48.172732,60.044251,-15.609979,-95.994507,-99.961852
0.635000,99.992370,26.993210,0.015259,0.015259,38.010224,-77.012284,68.467231,36.820020,-58.762493,-68.436713,0.015259
0.640000,99.992370,28.000305,0.015259,0.015259,73.990997,-78.995956,84.428168,10.971237,-89.066911,-21.774624,99.992370
0.645000,99.992370,29.007401,0.015259,0.015259,35.996033,-80.857557,95.109483,-15.609979,-99.961852,30.899519,0.015259
0.650000,99.992370,30.014496,0.015259,0.015259,29.007401,-82.688640,99.809262,-41.123064,-89.066911,74.998093,-99.961852
0.655000,99.992370,30.991073,0.015259,0.015259,22.995346,-84.397650,98.222324,-63.706416,-58.762493,98.222324,0.015259
0.660000,99.992370,31.998169,0.015259,0.015259,57.999542,-86.045624,90.470741,-81.773098,-15.609979,94.102388,99.992370
0.665000,99.992370,33.005264,0.015259,0.015259,24.002441,-87.602045,77.042802,-94.071870,30.899519,63.736934,0.015259
0.670000,99.992370,34.012360,0.015259,0.015259,14.999619,-89.066911,58.793011,-99.656672,70.725566,15.640497,-99.961852
0.675000,99.992370,34.988937,0.015259,0.015259,73.014420,-90.440223,36.820020,-98.191806,95.109483,-36.789502,0.015259
0.680000,99.992370,35.996033,0.015259,0.015259,12.008850,-91.752499,12.527657,-89.768826,98.771649,-78.995956,99.992370
0.685000,99.992370,37.003128,0.015259,0.015259,78.995956,-92.942702,-12.497139,-74.967575,80.888075,-99.168383,0.015259
0.690000,99.992370,38.010224,0.015259,0.015259,16.006714,-94.071870,-36.789502,-54.886702,45.395590,-91.752499,-99.961852
0.695000,99.992370,38.986801,0.015259,0.015259,73.990997,-95.078965,-58.762493,-30.869001,0.015259,-58.762493,0.015259
0.700000,99.992370,39.993896,0.015259,0.015259,7.003891,-95.994507,-77.012284,-4.684520,-45.365072,-9.384298,99.992370
0.705000,99.992370,41.000992,0.015259,0.015259,94.987411,-96.818494,-90.440223,21.805142,-80.857557,42.587930,0.015259
0.710000,99.992370,42.008087,0.015259,0.015259,4.989700,-97.550927,-98.191806,46.799420,-98.741131,82.719158,-99.961852
0.715000,99.992370,43.015183,0.015259,0.015259,51.987488,-98.191806,-99.778744,68.467231,-95.078965,99.809262,0.015259
0.720000,99.992370,43.991760,0.015259,0.015259,17.013809,-98.741131,-95.078965,85.252155,-70.695048,89.097429,99.992370
0.725000,99.992370,44.998856,0.015259,0.015259,24.002441,-99.168383,-84.397650,96.025025,-30.869001,53.574426,0.015259
0.730000,99.992370,46.005951,0.015259,0.015259,78.995956,-99.534600,-68.436713,99.992370,15.640497,3.128099,-99.961852
0.735000,99.992370,47.013046,0.015259,0.015259,73.014420,-99.778744,-48.142214,96.849012,58.793011,-48.142214,0.015259
0.740000,99.992370,47.989624,0.015259,0.015259,64.988174,-99.931334,-24.826429,86.869612,89.097429,-86.045624,99.992370
0.745000,99.992370,48.996719,0.015259,0.015259,95.994507,-99.961852,0.015259,70.725566,99.992370,-99.961852,0.015259
0.750000,99.992370,50.003815,0.015259,0.015259,63.004501,-99.931334,24.856947,49.546044,89.097429,-86.045624,-99.961852
0.755000,99.992370,51.010910,0.015259,0.015259,74.998093,-99.778744,48.172732,24.856947,58.793011,-48.142214,0.015259
0.760000,99.992370,51.987488,0.015259,0.015259,8.987564,-99.534600,68.467231,-1.541161,15.640497,3.128099,99.992370
0.765000,99.992370,52.994583,0.015259,0.015259,12.985428,-99.168383,84.428168,-27.878233,-30.869001,53.574426,0.015259
0.770000,99.992370,54.001678,0.015259,0.015259,51.987488,-98.741131,95.109483,-52.231632,-70.695048,89.097429,-99.961852
0.775000,99.992370,55.008774,0.015259,0.015259,7.003891,-98.191806,99.809262,-72.861830,-95.078965,99.809262,0.015259
0.780000,99.992370,55.985351,0.015259,0.015259,5.996796,-97.550927,98.222324,-88.334478,-98.741131,82.719158,99.992370
0.785000,99.992370,56.992447,0.015259,0.015259,20.004578,-96.818494,90.470741,-97.550927,-80.857557,42.587930,0.015259
0.790000,99.992370,57.999542,0.015259,0.015259,46.005951,-95.994507,77.042802,-99.870298,-45.365072,-9.384298,-99.961852
0.795000,99.992370,59.006638,0.015259,0.015259,81.010147,-95.078965,58.793011,-95.078965,0.015259,-58.762493,0.015259
0.800000,99.992370,60.013733,0.015259,0.015259,56.992447,-94.071870,36.820020,-83.543145,45.395590,-91.752499,99.992370
0.805000,99.992370,60.990311,0.015259,0.015259,74.998093,-92.942702,12.527657,-66.086824,80.888075,-99.168383,0.015259
0.810000,99.992370,61.997406,0.015259,0.015259,4.989700,-91.752499,-12.497139,-43.961242,98.771649,-78.995956,-99.961852
0.815000,99.992370,63.004501,0.015259,0.015259,14.999619,-90.440223,-36.789502,-18.722820,95.109483,-36.789502,0.015259
0.820000,99.992370,64.011597,0.015259,0.015259,98.985275,-89.066911,-58.762493,7.858396,70.725566,15.640497,99.992370
0.825000,99.992370,64.988174,0.015259,0.015259,20.004578,-87.602045,-77.012284,33.859770,30.899519,63.736934,0.015259
0.830000,99.992370,65.995270,0.015259,0.015259,87.998779,-86.045624,-90.440223,57.511254,-15.609979,94.102388,-99.961852
0.835000,99.992370,67.002365,0.015259,0.015259,12.008850,-84.397650,-98.191806,77.042802,-58.762493,98.222324,0.015259
0.840000,99.992370,68.009461,0.015259,0.015259,98.985275,-82.688640,-99.778744,91.142138,-89.066911,74.998093,99.992370
0.845000,99.992370,68.986038,0.015259,0.015259,4.989700,-80.857557,-95.078965,98.771649,-99.961852,30.899519,0.015259
0.850000,99.992370,69.993133,0.015259,0.015259,86.991684,-78.995956,-84.397650,99.382010,-89.066911,-21.774624,-99.961852
0.855000,99.992370,71.000229,0.015259,0.015259,7.003891,-77.012284,-68.436713,92.973220,-58.762493,-68.436713,0.015259
0.860000,99.992370,72.007324,0.015259,0.015259,0.015259,-74.967575,-48.142214,79.972534,-15.609979,-95.994507,99.992370
0.865000,99.992370,73.014420,0.015259,0.015259,91.996643,-72.861830,-24.826429,61.295491,30.899519,-96.818494,0.015259
0.870000,99.992370,73.990997,0.015259,0.015259,59.006638,-70.695048,0.015259,38.254368,70.725566,-70.695048,-99.961852
0.875000,99.992370,74.998093,0.015259,0.015259,17.990387,-68.436713,24.856947,12.527657,95.109483,-24.826429,0.015259
0.880000,99.992370,76.005188,0.015259,0.015259,16.006714,-66.086824,48.172732,-14.053559,98.771649,27.908751,99.992370
0.885000,99.992370,77.012284,0.015259,0.015259,38.986801,-63.706416,68.467231,-39.688716,80.888075,72.892348,0.015259
0.890000,99.992370,77.988861,0.015259,0.015259,90.989548,-61.264973,84.428168,-62.485695,45.395590,97.581445,-99.961852
0.895000,99.992370,78.995956,0.015259,0.015259,81.010147,-58.762493,95.109483,-80.857557,0.015259,95.109483,0.015259
0.900000,99.992370,80.003052,0.015259,0.015259,34.988937,-56.168460,99.809262,-93.522545,-45.365072,66.117342,99.992370
0.905000,99.992370,81.010147,0.015259,0.015259,55.008774,-53.543908,98.222324,-99.534600,-80.857557,18.753338,0.015259
0.910000,99.992370,81.986725,0.015259,0.015259,56.992447,-50.888838,90.470741,-98.466468,-98.741131,-33.829252,-99.961852
0.915000,99.992370,82.993820,0.015259,0.015259,44.998856,-48.142214,77.042802,-90.440223,-95.078965,-77.012284,0.015259
0.920000,99.992370,84.000916,0.015259,0.015259,68.009461,-45.365072,58.793011,-76.005188,-70.695048,-98.741131,99.992370
0.925000,99.992370,85.008011,0.015259,0.015259,8.987564,-42.557412,36.820020,-56.168460,-30.869001,-92.942702,0.015259
0.930000,99.992370,86.015106,0.015259,0.015259,52.994583,-39.688716,12.527657,-32.364385,15.640497,-61.264973,-99.961852
0.935000,99.992370,86.991684,0.015259,0.015259,74.998093,-36.789502,-12.497139,-6.240940,58.793011,-12.497139,0.015259
0.940000,99.992370,87.998779,0.015259,0.015259,30.014496,-33.829252,-36.789502,20.279240,89.097429,39.719234,99.992370
0.945000,99.992370,89.005875,0.015259,0.015259,98.985275,-30.869001,-58.762493,45.395590,99.992370,80.888075,0.015259
0.950000,99.992370,90.012970,0.015259,0.015259,56.992447,-27.878233,-77.012284,67.307546,89.097429,99.565118,-99.961852
0.955000,99.992370,90.989548,0.015259,0.015259,86.991684,-24.826429,-90.440223,84.428168,58.793011,90.470741,0.015259
0.960000,99.992370,91.996643,0.015259,0.015259,73.990997,-21.774624,-98.191806,95.567254,15.640497,56.198978,99.992370
0.965000,99.992370,93.003738,0.015259,0.015259,61.997406,-18.722820,-99.778744,99.961852,-30.869001,6.271458,0.015259
0.970000,99.992370,94.010834,0.015259,0.015259,3.006027,-15.609979,-95.078965,97.245747,-70.695048,-45.365072,-99.961852
0.975000,99.992370,94.987411,0.015259,0.015259,73.990997,-12.497139,-84.397650,87.632563,-95.078965,-84.397650,0.015259
0.980000,99.992370,95.994507,0.015259,0.015259,82.993820,-9.384298,-68.436713,71.824216,-98.741131,-99.931334,99.992370
0.985000,99.992370,97.001602,0.015259,0.015259,91.996643,-6.240940,-48.142214,50.919356,-80.857557,-87.602045,0.015259
0.990000,99.992370,98.008698,0.015259,0.015259,86.991684,-3.097581,-24.826429,26.382849,-45.365072,-50.888838,-99.961852
0.995000,99.992370,98.985275,0.015259,0.015259,82.993820,0.015259,0.015259,0.015259,0.015259,0.015259,0.015259
1.000000,99.992370,-99.961852,99.992370,0.015259,97.001602,3.128099,24.856947,-26.352331,45.395590,50.919356,99.992370
1.005000,99.992370,-98.954757,99.992370,0.015259,73.990997,6.271458,48.172732,-50.888838,80.888075,87.632563,0.015259
1.010000,99.992370,-97.978180,99.992370,0.015259,90.012970,9.414817,68.467231,-71.793698,98.771649,99.961852,-99.961852
1.015000,99.992370,-96.971084,99.992370,0.015259,98.008698,12.527657,84.428168,-87.602045,95.109483,84.428168,0.015259
1.020000,99.992370,-95.963989,0.015259,0.015259,65.995270,15.640497,95.109483,-97.215229,70.725566,45.395590,99.992370
1.025000,99.992370,-94.956893,0.015259,31.418326,48.996719,18.753338,99.809262,-99.931334,30.899519,-6.240940,0.015259
1.030000,99.992370,-93.980316,0.015259,49.240864,16.006714,21.805142,98.222324,-95.536736,-15.609979,-56.168460,-99.961852
1.035000,99.992370,-92.973220,0.015259,58.213169,82.993820,24.856947,90.470741,-84.397650,-58.762493,-90.440223,0.015259
1.040000,99.992370,-91.966125,0.015259,61.478599,87.998779,27.908751,77.042802,-67.277028,-89.066911,-99.534600,99.992370
1.045000,99.992370,-90.959030,0.015259,29.739834,7.003891,30.899519,58.793011,-45.365072,-99.961852,-80.857557,0.015259
1.050000,99.992370,-89.982452,0.015259,9.475853,64.011597,33.859770,36.820020,-20.248722,-89.066911,-39.688716,-99.961852
1.055000,99.992370,-88.975357,0.015259,-3.128099,24.002441,36.820020,12.527657,6.271458,-58.762493,12.527657,0.015259
1.060000,99.992370,-87.968261,0.015259,-10.635538,61.997406,39.719234,-12.497139,32.394903,-15.609979,61.295491,99.992370
1.065000,99.992370,-86.961166,0.015259,-14.785992,21.988251,42.587930,-36.789502,56.198978,30.899519,92.973220,0.015259
1.070000,99.992370,-85.984588,0.015259,-16.769665,69.993133,45.395590,-58.762493,76.035706,70.725566,98.771649,-99.961852
1.075000,99.992370,-84.977493,0.015259,-17.318990,30.991073,48.172732,-77.012284,90.470741,95.109483,77.042802,0.015259
1.080000,99.992370,-83.970397,0.015259,-17.013809,31.998169,50.919356,-90.440223,98.496986,98.771649,33.859770,99.992370
1.085000,99.992370,-82.963302,0.015259,-16.220340,22.995346,53.574426,-98.191806,99.565118,80.888075,-18.722820,0.015259
1.090000,99.992370,-81.956207,0.015259,-15.121691,7.003891,56.198978,-99.778744,93.553063,45.395590,-66.086824,-99.961852
